Bill.Doc.,Item,S,Created,BillT,Net Value,Curr.,SOrg.,DChl,DstC,SDst,CGrp,Payer,Name of the payer,Address,Material,Description,Prod.hier.,Plnt,Batch,  Bill.qty,SU,S,Descript.,BlCat,Bill. Date,DocCa
RB15951838,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CE8011,0,KG,,Posted in FI,L,06/06/2018,M
RB15951927,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFP64600-DR000200,ALMATEX P646,,RB11,CD8001,0,KG,,Posted in FI,L,08/06/2018,M
RB15951927,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR62E000-DR000200,U-VAN 62E,,RB11,CE8006,0,KG,,Posted in FI,L,08/06/2018,M
RB15951929,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR286000-DR000200,U-VAN 28-60,,RB11,CE8022,0,KG,,Posted in FI,L,08/06/2018,M
RB15952000,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CD8003,0,KG,,Posted in FI,L,11/06/2018,M
RB15952000,12,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CE8004,0,KG,,Posted in FI,L,11/06/2018,M
RB15952103,20,,RB_TW070,ZF2,"20,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CC8002,200,KG,,Posted in FI,L,13/06/2018,M
RB15952103,30,,RB_TW070,ZF2,"172,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CE8012,"1,600.00",KG,,Posted in FI,L,13/06/2018,M
RB15952103,10,,RB_TW070,ZF2,"58,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CE8010,800,KG,,Posted in FI,L,13/06/2018,M
RB15952146,10,,RB_TW070,ZF2,"68,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFL20580-DR000200,ALMATEX L2058(T),,RB11,CC8001,800,KG,,Posted in FI,L,14/06/2018,M
RB15952242,20,,RB_TW070,ZF2,"98,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CB8002,800,KG,,Posted in FI,L,18/06/2018,M
RB15952242,10,,RB_TW070,ZF2,"29,600.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR62E000-DR000200,U-VAN 62E,,RB11,CE8006,400,KG,,Posted in FI,L,18/06/2018,M
RB15952289,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CE8012,0,KG,,Posted in FI,L,18/06/2018,M
RB15952289,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR225000-DR000200,U-VAN 225,,RB11,CE8004,0,KG,,Posted in FI,L,18/06/2018,M
RB15952423,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFP64600-DR000200,ALMATEX P646,,RB11,CD8001,0,KG,,Posted in FI,L,22/06/2018,M
RB15952423,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CE8012,0,KG,,Posted in FI,L,22/06/2018,M
RB15952423,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQM743B-DR000200,OLESTER QM743BT,,RB11,CD8001,0,KG,,Posted in FI,L,22/06/2018,M
RB15952580,20,,RB_TW070,ZF2,"73,800.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CB8002,600,KG,,Posted in FI,L,27/06/2018,M
RB15952580,30,,RB_TW070,ZF2,"43,200.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC4175-DR000200,OLESTER QC417-5,,RB11,CF8006,400,KG,,Posted in FI,L,27/06/2018,M
RB15952580,10,,RB_TW070,ZF2,"16,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR225000-DR000200,U-VAN 225,,RB11,CE8004,200,KG,,Posted in FI,L,27/06/2018,M
RB15952630,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR225000-DR000200,U-VAN 225,,RB11,CE8004,0,KG,,Posted in FI,L,28/06/2018,M
RB15952630,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR62E000-DR000200,U-VAN 62E,,RB11,CF8007,0,KG,,Posted in FI,L,28/06/2018,M
RB15952630,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CF8011,0,KG,,Posted in FI,L,28/06/2018,M
RB15952812,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENF750T00-DR000200,ALMATEX 750T,,RB11,CE8001,0,KG,,Posted in FI,L,03/07/2018,M
RB15952812,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR62E000-DR000200,U-VAN 62E,,RB11,CF8007,0,KG,,Posted in FI,L,03/07/2018,M
RB15952812,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CF8011,0,KG,,Posted in FI,L,03/07/2018,M
RB15952899,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CB8002,0,KG,,Posted in FI,L,05/07/2018,M
RB15952899,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CC8003,0,KG,,Posted in FI,L,05/07/2018,M
RB15952902,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CE8012,0,KG,,Posted in FI,L,05/07/2018,M
RB15952902,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8013,0,KG,,Posted in FI,L,05/07/2018,M
RB15953064,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8013,0,KG,,Posted in FI,L,10/07/2018,M
RB15953211,20,,RB_TW070,ZF2,"98,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CC8003,800,KG,,Posted in FI,L,13/07/2018,M
RB15953211,10,,RB_TW070,ZF2,"94,800.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CE8004,"1,200.00",KG,,Posted in FI,L,13/07/2018,M
RB15953271,10,,RB_TW070,ZF2,"16,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR225000-DR000200,U-VAN 225,,RB11,CF8005,200,KG,,Posted in FI,L,16/07/2018,M
RB15953272,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CC8003,0,KG,,Posted in FI,L,16/07/2018,M
RB15953380,30,,RB_TW070,ZF2,"52,200.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFP64600-DR000200,ALMATEX P646,,RB11,CD8001,600,KG,,Posted in FI,L,16/07/2018,M
RB15953380,20,,RB_TW070,ZF2,"21,600.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQB5100-DR000200,OLESTER QB510,,RB11,CF8004,200,KG,,Posted in FI,L,16/07/2018,M
RB15953380,10,,RB_TW070,ZF2,"16,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR225000-DR000200,U-VAN 225,,RB11,CF8005,200,KG,,Posted in FI,L,16/07/2018,M
RB15953381,10,,RB_TW070,ZF2,"15,600.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR286000-DR000200,U-VAN 28-60,,RB11,CF8029,200,KG,,Posted in FI,L,16/07/2018,M
RB15953381,20,,RB_TW070,ZF2,"58,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CF8012,800,KG,,Posted in FI,L,16/07/2018,M
RB15953561,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQM743B-DR000200,OLESTER QM743BT,,RB11,CD8001,0,KG,,Posted in FI,L,20/07/2018,M
RB15953561,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CE8004,0,KG,,Posted in FI,L,20/07/2018,M
RB15953561,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CG8005,0,KG,,Posted in FI,L,20/07/2018,M
RB15953562,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENGAL9009-DR000100,ALMATEX-A-9009,,RB11,CD8006,0,KG,,Posted in FI,L,20/07/2018,M
RB15953591,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8013,0,KG,,Posted in FI,L,23/07/2018,M
RB15953591,22,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8014,0,KG,,Posted in FI,L,23/07/2018,M
RB15953746,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR225000-DR000200,U-VAN 225,,RB11,CF8005,0,KG,,Posted in FI,L,26/07/2018,M
RB15953747,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CF8012,0,KG,,Posted in FI,L,26/07/2018,M
RB15954010,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CC8003,0,KG,,Posted in FI,L,06/08/2018,M
RB15954010,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQM743B-DR000200,OLESTER QM743BT,,RB11,CD8001,0,KG,,Posted in FI,L,06/08/2018,M
RB15954011,10,,RB_TW070,ZF2,"126,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CG8005,"1,600.00",KG,,Posted in FI,L,06/08/2018,M
RB15954185,10,,RB_TW070,ZF2,"126,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CG8005,"1,600.00",KG,,Posted in FI,L,09/08/2018,M
RB15954185,20,,RB_TW070,ZF2,"78,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR286000-DR000200,U-VAN 28-60,,RB11,CG8034,"1,000.00",KG,,Posted in FI,L,09/08/2018,M
RB15954185,30,,RB_TW070,ZF2,"292,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CG8013,"4,000.00",KG,,Posted in FI,L,09/08/2018,M
RB15954186,20,,RB_TW070,ZF2,"34,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFL20580-DR000200,ALMATEX L2058(T),,RB11,CH8002,400,KG,,Posted in FI,L,09/08/2018,M
RB15954186,30,,RB_TW070,ZF2,"172,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8014,"1,600.00",KG,,Posted in FI,L,09/08/2018,M
RB15954186,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CG8013,0,KG,,Posted in FI,L,09/08/2018,M
RB15954186,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CH8014,0,KG,,Posted in FI,L,09/08/2018,M
RB15954188,10,,RB_TW070,S1,"126,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CG8005,"1,600.00",KG,,Posted in FI,L,09/08/2018,N
RB15954188,20,,RB_TW070,S1,"78,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR286000-DR000200,U-VAN 28-60,,RB11,CG8034,"1,000.00",KG,,Posted in FI,L,09/08/2018,N
RB15954188,30,,RB_TW070,S1,"292,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CG8013,"4,000.00",KG,,Posted in FI,L,09/08/2018,N
RB15954288,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFB34100-DR000200,ALMATEX B341,,RB11,CE7002,0,KG,,Posted in FI,L,14/08/2018,M
RB15954289,30,,RB_TW070,ZF2,"98,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFC20100-DR000200,ALMATEX C201,,RB11,CC8003,800,KG,,Posted in FI,L,14/08/2018,M
RB15954289,50,,RB_TW070,ZF2,"20,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CE8003,200,KG,,Posted in FI,L,14/08/2018,M
RB15954289,40,,RB_TW070,ZF2,"21,600.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQB5100-DR000200,OLESTER QB510,,RB11,CF8004,200,KG,,Posted in FI,L,14/08/2018,M
RB15954289,10,,RB_TW070,ZF2,"79,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CG8005,"1,000.00",KG,,Posted in FI,L,14/08/2018,M
RB15954289,20,,RB_TW070,ZF2,"58,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CH8014,800,KG,,Posted in FI,L,14/08/2018,M
RB15954333,61,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8014,0,KG,,Posted in FI,L,15/08/2018,M
RB15954333,62,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CH8015,0,KG,,Posted in FI,L,15/08/2018,M
RB15954455,61,,RB_TW070,S1,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8014,0,KG,,Posted in FI,L,15/08/2018,N
RB15954455,62,,RB_TW070,S1,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CH8015,0,KG,,Posted in FI,L,15/08/2018,N
RB15954575,61,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CF8014,0,KG,,Posted in FI,L,15/08/2018,M
RB15954575,62,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CH8015,0,KG,,Posted in FI,L,15/08/2018,M
RB15954579,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CH8015,0,KG,,Posted in FI,L,22/08/2018,M
RB15954579,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CH8014,0,KG,,Posted in FI,L,22/08/2018,M
RB15954580,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CH8015,0,KG,,Posted in FI,L,22/08/2018,M
RB15954580,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQM743B-DR000200,OLESTER QM743BT,,RB11,CD8001,0,KG,,Posted in FI,L,22/08/2018,M
RB15954729,10,,RB_TW070,ZF2,"17,600.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFL20580-DR000200,ALMATEX L2058(T),,RB11,CH8002,200,KG,,Posted in FI,L,27/08/2018,M
RB15954730,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENF750T00-DR000200,ALMATEX 750T,,RB11,CE8001,0,KG,,Posted in FI,L,27/08/2018,M
RB15954730,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENF750T00-DR000200,ALMATEX 750T,,RB11,CH8002,0,KG,,Posted in FI,L,27/08/2018,M
RB15954821,10,,RB_TW070,ZF2,"63,200.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENF787000-DR000200,ALMATEX 787,,RB11,CF8003,800,KG,,Posted in FI,L,29/08/2018,M
RB15954822,20,,RB_TW070,ZF2,"26,400.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CH8006,200,KG,,Posted in FI,L,29/08/2018,M
RB15954822,30,,RB_TW070,ZF2,"45,200.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQM743B-DR000200,OLESTER QM743BT,,RB11,CD8001,400,KG,,Posted in FI,L,29/08/2018,M
RB15954822,10,,RB_TW070,ZF2,"30,000.00",THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CH8015,400,KG,,Posted in FI,L,29/08/2018,M
RB15954870,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CH8016,0,KG,,Posted in FI,L,30/08/2018,M
RB15954870,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52345,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CH8017,0,KG,,Posted in FI,L,30/08/2018,M
