Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8011,10-03-18,06-09-18,12-03-18,40000045478,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8012,18-03-18,14-09-18,19-03-18,40000045965,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Viscosity,A043,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8008,05-03-18,01-09-18,06-03-18,40000045245,Acid Value,0.2,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8009,13-03-18,09-09-18,14-03-18,40000045634,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8010,15-03-18,11-09-18,19-03-18,40000045957,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8011,20-03-18,16-09-18,21-03-18,40000046033,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,,CC8012,20-03-18,16-09-18,21-03-18,40000046035,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8013,22-03-18,18-09-18,23-03-18,40000046153,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8014,22-03-18,18-09-18,23-03-18,40000046157,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8015,28-03-18,24-09-18,30-03-18,40000046423,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8012,20-03-18,16-09-18,30-03-18,40000046429,Acid Value,0.3,0.0,0.9,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8008,05-03-18,01-09-18,06-03-18,40000045245,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8009,13-03-18,09-09-18,14-03-18,40000045634,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8010,15-03-18,11-09-18,19-03-18,40000045957,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8011,20-03-18,16-09-18,21-03-18,40000046033,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,,CC8012,20-03-18,16-09-18,21-03-18,40000046035,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8013,22-03-18,18-09-18,23-03-18,40000046153,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8014,22-03-18,18-09-18,23-03-18,40000046157,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8015,28-03-18,24-09-18,30-03-18,40000046423,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8012,20-03-18,16-09-18,30-03-18,40000046429,Appearance,A012,,,Visual Check
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8008,05-03-18,01-09-18,06-03-18,40000045245,ASTM,5.9,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8009,13-03-18,09-09-18,14-03-18,40000045634,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8010,15-03-18,11-09-18,19-03-18,40000045957,ASTM,5.8,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8011,20-03-18,16-09-18,21-03-18,40000046033,ASTM,6.1,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,,CC8012,20-03-18,16-09-18,21-03-18,40000046035,ASTM,6.0,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8013,22-03-18,18-09-18,23-03-18,40000046153,ASTM,6.3,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8014,22-03-18,18-09-18,23-03-18,40000046157,ASTM,6.2,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8015,28-03-18,24-09-18,30-03-18,40000046423,ASTM,6.6,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8012,20-03-18,16-09-18,30-03-18,40000046429,ASTM,6.0,5.0,999.9,25oC
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8008,05-03-18,01-09-18,06-03-18,40000045245,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8009,13-03-18,09-09-18,14-03-18,40000045634,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8010,15-03-18,11-09-18,19-03-18,40000045957,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8011,20-03-18,16-09-18,21-03-18,40000046033,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,,CC8012,20-03-18,16-09-18,21-03-18,40000046035,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8013,22-03-18,18-09-18,23-03-18,40000046153,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8014,22-03-18,18-09-18,23-03-18,40000046157,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8015,28-03-18,24-09-18,30-03-18,40000046423,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8012,20-03-18,16-09-18,30-03-18,40000046429,Color,10,10,29,JIS K6901
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8008,05-03-18,01-09-18,06-03-18,40000045245,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8009,13-03-18,09-09-18,14-03-18,40000045634,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8010,15-03-18,11-09-18,19-03-18,40000045957,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8011,20-03-18,16-09-18,21-03-18,40000046033,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,,CC8012,20-03-18,16-09-18,21-03-18,40000046035,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8013,22-03-18,18-09-18,23-03-18,40000046153,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8014,22-03-18,18-09-18,23-03-18,40000046157,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8015,28-03-18,24-09-18,30-03-18,40000046423,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8012,20-03-18,16-09-18,30-03-18,40000046429,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8008,05-03-18,01-09-18,06-03-18,40000045245,Non Volatile Content,57.4,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8009,13-03-18,09-09-18,14-03-18,40000045634,Non Volatile Content,56.8,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8010,15-03-18,11-09-18,19-03-18,40000045957,Non Volatile Content,56.7,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8011,20-03-18,16-09-18,21-03-18,40000046033,Non Volatile Content,56.6,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,,CC8012,20-03-18,16-09-18,21-03-18,40000046035,Non Volatile Content,56.2,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8013,22-03-18,18-09-18,23-03-18,40000046153,Non Volatile Content,55.5,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8014,22-03-18,18-09-18,23-03-18,40000046157,Non Volatile Content,55.6,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8015,28-03-18,24-09-18,30-03-18,40000046423,Non Volatile Content,55.8,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8012,20-03-18,16-09-18,30-03-18,40000046429,Non Volatile Content,56.2,54.5,58.5,JIS K5407
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8008,05-03-18,01-09-18,06-03-18,40000045245,Viscosity,A025,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8009,13-03-18,09-09-18,14-03-18,40000045634,Viscosity,A020,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8010,15-03-18,11-09-18,19-03-18,40000045957,Viscosity,A022,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8011,20-03-18,16-09-18,21-03-18,40000046033,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,,CC8012,20-03-18,16-09-18,21-03-18,40000046035,Viscosity,A024,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8013,22-03-18,18-09-18,23-03-18,40000046153,Viscosity,A019,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8014,22-03-18,18-09-18,23-03-18,40000046157,Viscosity,A019,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8015,28-03-18,24-09-18,30-03-18,40000046423,Viscosity,A022,,,JIS K5400
ENR48B000-DR000200,U-VAN 48B,RB11,A,CC8012,20-03-18,16-09-18,30-03-18,40000046429,Viscosity,A024,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Acid Value,0.5,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,MS,17.6,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Non Volatile Content,60.7,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CC8003,10-03-18,06-09-18,12-03-18,40000045476,Viscosity,A066,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8005,06-03-18,02-09-18,07-03-18,40000045295,Acid Value,0.4,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8006,20-03-18,16-09-18,21-03-18,40000046061,Acid Value,0.5,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8005,06-03-18,02-09-18,07-03-18,40000045295,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8006,20-03-18,16-09-18,21-03-18,40000046061,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8005,06-03-18,02-09-18,07-03-18,40000045295,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8006,20-03-18,16-09-18,21-03-18,40000046061,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8005,06-03-18,02-09-18,07-03-18,40000045295,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8006,20-03-18,16-09-18,21-03-18,40000046061,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8005,06-03-18,02-09-18,07-03-18,40000045295,MS,12.3,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8006,20-03-18,16-09-18,21-03-18,40000046061,MS,14.4,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8005,06-03-18,02-09-18,07-03-18,40000045295,Non Volatile Content,69.9,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8006,20-03-18,16-09-18,21-03-18,40000046061,Non Volatile Content,70.1,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8005,06-03-18,02-09-18,07-03-18,40000045295,Viscosity,A104,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8006,20-03-18,16-09-18,21-03-18,40000046061,Viscosity,A110,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Acid Value,0.1,0.0,0.9,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Appearance,A012,,,Visual Check
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Color,10,0,29,JIS K6901
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Crater and Dimple,0,0,0,Dilution Spot Method
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Heptane,1.9,1.0,4.0,25oC
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Non Volatile Content,71.3,68.0,72.0,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Viscosity,A112,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Water Content,0.12,0.00,0.60,Karl Fischer
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CC8002,08-03-18,04-09-18,10-03-18,40000045430,Water/IPA,4.9,4.0,8.0,25oC
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CH7002,12-08-17,14-06-18,19-03-18,890000004902,Acid Value,0.1,0.0,1.0,JIS K5407
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CH7002,12-08-17,14-06-18,19-03-18,890000004902,Appearance,A012,,,Visual Check
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CH7002,12-08-17,14-06-18,19-03-18,890000004902,Color,10,0,30,JIS K6901
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CH7002,12-08-17,14-06-18,19-03-18,890000004902,Crater,1,0,4,TMSC(A4 x 2Panel)
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CH7002,12-08-17,14-06-18,19-03-18,890000004902,Non Volatile Content,71.7,68.0,72.0,JIS K5407
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CH7002,12-08-17,14-06-18,19-03-18,890000004902,Viscosity,A091,,,JIS K5400
ENRMB30T0-DR000200,U-VAN MB30T,RB11,A,CH7002,12-08-17,14-06-18,19-03-18,890000004902,Water/IPA,10.3,10.0,15.0,25oC
