Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8007,30-03-18,26-09-18,01-04-18,40000046485,Non Volatile Content,71.6,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CC8007,30-03-18,26-09-18,01-04-18,40000046485,Viscosity,A116,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8008,06-04-18,03-10-18,07-04-18,40000046815,Acid Value,0.3,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8008,06-04-18,03-10-18,07-04-18,40000046815,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8008,06-04-18,03-10-18,07-04-18,40000046815,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8008,06-04-18,03-10-18,07-04-18,40000046815,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8008,06-04-18,03-10-18,07-04-18,40000046815,MS,12.5,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8008,06-04-18,03-10-18,07-04-18,40000046815,Non Volatile Content,70.7,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8008,06-04-18,03-10-18,07-04-18,40000046815,Viscosity,A111,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8009,30-04-18,27-10-18,30-04-18,40000047542,Acid Value,0.3,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8009,30-04-18,27-10-18,30-04-18,40000047542,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8009,30-04-18,27-10-18,30-04-18,40000047542,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8009,30-04-18,27-10-18,30-04-18,40000047542,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8009,30-04-18,27-10-18,30-04-18,40000047542,MS,14.2,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8009,30-04-18,27-10-18,30-04-18,40000047542,Non Volatile Content,70.0,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CD8009,30-04-18,27-10-18,30-04-18,40000047542,Viscosity,A109,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Acid Value,0.1,0.0,0.9,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Appearance,A012,,,Visual Check
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Color,10,0,29,JIS K6901
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Crater and Dimple,0,0,0,Dilution Spot Method
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Heptane,2.9,1.0,4.0,25oC
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Non Volatile Content,71.6,68.0,72.0,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Viscosity,A095,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Water Content,0.1343,0.00,0.60,Karl Fischer
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CD8003,09-04-18,06-10-18,10-04-18,40000046910,Water/IPA,6.0,4.0,8.0,25oC
