Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENR62E000-DR000200,U-VAN 62E,RB11,D,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,D,CH8010,22-08-18,18-02-19,24-08-18,40000052070,MS,17.4,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,D,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Non Volatile Content,61.1,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,D,CH8010,22-08-18,18-02-19,24-08-18,40000052070,Viscosity,A068,,,JIS K5400
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Acid Value,0.3,0.0,0.9,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Appearance,A012,,,Visual Check
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Color,10,10,29,JIS K6901
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,MS,15.3,10.0,20.0,20oC
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Non Volatile Content,60.0,58.0,62.0,JIS K5407
ENR62E000-DR000200,U-VAN 62E,RB11,A,CH8011,27-08-18,23-02-19,28-08-18,40000052159,Viscosity,A066,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8014,01-08-18,28-01-19,03-08-18,40000051124,Acid Value,0.3,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8014,01-08-18,28-01-19,03-08-18,40000051124,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8014,01-08-18,28-01-19,03-08-18,40000051124,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8014,01-08-18,28-01-19,03-08-18,40000051124,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8014,01-08-18,28-01-19,03-08-18,40000051124,MS,13.3,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8014,01-08-18,28-01-19,03-08-18,40000051124,Non Volatile Content,69.9,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8014,01-08-18,28-01-19,03-08-18,40000051124,Viscosity,A105,,,JIS K5400
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8015,18-08-18,14-02-19,20-08-18,40000051872,Acid Value,0.4,0.0,0.9,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8015,18-08-18,14-02-19,20-08-18,40000051872,Appearance,A012,,,Visual Check
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8015,18-08-18,14-02-19,20-08-18,40000051872,Color,10,10,29,JIS K6901
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8015,18-08-18,14-02-19,20-08-18,40000051872,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8015,18-08-18,14-02-19,20-08-18,40000051872,MS,11.4,5.0,15.0,20oC
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8015,18-08-18,14-02-19,20-08-18,40000051872,Non Volatile Content,70.6,68.0,72.0,JIS K5407
ENR925T70-DR000200,U-VAN 925T-70,RB11,A,CH8015,18-08-18,14-02-19,20-08-18,40000051872,Viscosity,A111,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Acid Value,0.1,0.0,0.9,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Appearance,A012,,,Visual Check
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Color,10,0,29,JIS K6901
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Crater and Dimple,0,0,0,Dilution Spot Method
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Heptane,3.6,1.0,4.0,25oC
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Non Volatile Content,71.4,68.0,72.0,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Viscosity,A098,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Water Content,0.22,0.00,0.60,Karl Fischer
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8006,02-08-18,29-01-19,05-08-18,40000051264,Water/IPA,5.2,4.0,8.0,25oC
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Acid Value,0.1,0.0,0.9,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Appearance,A012,,,Visual Check
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Color,10,0,29,JIS K6901
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Crater and Dimple,0,0,0,Dilution Spot Method
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Heptane,2.8,1.0,4.0,25oC
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Non Volatile Content,71.3,68.0,72.0,JIS K5407
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Viscosity,A100,,,JIS K5400
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Water Content,0.17,0.00,0.60,Karl Fischer
ENRMB20T0-DR000200,U-VAN MB20T,RB11,A,CH8007,13-08-18,09-02-19,14-08-18,40000051597,Water/IPA,5.4,4.0,8.0,25oC
