Delivery,Item,Ship-to party,Material,Delivery quantity,Sales unit,Material Avail. Date,Reference document,Batch
8000146664,900007,BG00013661,ENR20SE65-DR000200,800.000,KG,13-12-18,1000174649,CK8007
8000146664,900008,BG00013661,ENR20SE65-DR000200,200.000,KG,13-12-18,1000174649,CM8008
8000146665,10,BG00013661,ENR48B000-DR000200,0.000,KG,13-12-18,1000174647,
8000146665,900001,BG00013661,ENR48B000-DR000200,"3,600.000",KG,13-12-18,1000174647,CL8049
8000146665,900002,BG00013661,ENR48B000-DR000200,400.000,KG,13-12-18,1000174647,CM8050
8000146866,10,BG00013306,ENR225000-DR000200,"1,000.000",KG,17-12-18,1000174213,CL8009
8000146866,20,BG00013306,ENR925T70-DR000200,"2,000.000",KG,17-12-18,1000174213,CM8023
8000147310,10,BG00013661,ENFB303T0-DR000200,"1,000.000",KG,21-12-18,1000174647,CM8010
8000147326,10,BG00013306,ENFB303T0-DR000200,400.000,KG,21-12-18,1000174212,CM8010
8400000987,10,BG00013306,ENR2865EH-DR000200,0.000,KG,08-11-18,6000003381,
8400000987,900001,BG00013306,ENR2865EH-DR000200,"1,000.000",KG,08-11-18,6000003381,CD8001
8400000988,10,BG00013306,ENR2865EH-DR000200,0.000,KG,08-11-18,6000003382,
8400000988,900001,BG00013306,ENR2865EH-DR000200,376.800,KG,08-11-18,6000003382,CD8001
8400000989,10,BG00013306,ENR2865EH-DR000200,0.000,KG,08-11-18,6000003383,
8400000989,900001,BG00013306,ENR2865EH-DR000200,508.600,KG,08-11-18,6000003383,CH8002
