Bill.Doc.,Item,S,Created,BillT,Net Value,Curr.,SOrg.,DChl,DstC,SDst,CGrp,Payer,Name of the payer,Address,Material,Description,Prod.hier.,Plnt,Batch,  Bill.qty,SU,S,Descript.,BlCat,Bill. Date,DocCa
RB15948469,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR225000-DR000200,U-VAN 225,,RB11,CA8001,0,KG,,Posted in FI,L,06.03.2018,M
RB15948469,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR286000-DR000200,U-VAN 28-60,,RB11,CB8008,0,KG,,Posted in FI,L,06.03.2018,M
RB15948469,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CB8006,0,KG,,Posted in FI,L,06.03.2018,M
RB15948469,42,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CB8007,0,KG,,Posted in FI,L,06.03.2018,M
RB15948468,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8003,0,KG,,Posted in FI,L,06.03.2018,M
RB15948468,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CB8004,0,KG,,Posted in FI,L,06.03.2018,M
RB15948468,20,,RB_TW070,ZF2,"192,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CB8001,"2,000.00",KG,,Posted in FI,L,06.03.2018,M
RB15948468,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFC20100-DR000200,ALMATEX C201,,RB11,CA8001,0,KG,,Posted in FI,L,06.03.2018,M
RB15948468,32,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFC20100-DR000200,ALMATEX C201,,RB11,CB8002,0,KG,,Posted in FI,L,06.03.2018,M
RB15948468,40,,RB_TW070,ZF2,"212,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQB5100-DR000200,OLESTER QB510,,RB11,CB8001,"2,000.00",KG,,Posted in FI,L,06.03.2018,M
RB15948277,11,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH210T-DR000200,ALMATEX KH210(T),,RB11,CM7003,0,KG,,Posted in FI,L,02.03.2018,M
RB15948277,21,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH113T-DR000200,ALMATEX KH113(T),,RB11,CJ7002,0,KG,,Posted in FI,L,02.03.2018,M
RB15948277,22,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH113T-DR000200,ALMATEX KH113(T),,RB11,CB8001,0,KG,,Posted in FI,L,02.03.2018,M
RB15948277,31,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CM7006,0,KG,,Posted in FI,L,02.03.2018,M
RB15948277,41,,RB_SW027,Z1,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CA8001,0,KG,,Posted in FI,L,02.03.2018,M
RB15948082,51,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CB8001,0,KG,,Posted in FI,L,27.02.2018,M
RB15948027,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CB8005,0,KG,,Posted in FI,L,26.02.2018,M
RB15948027,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CB8006,0,KG,,Posted in FI,L,26.02.2018,M
RB15948027,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8003,0,KG,,Posted in FI,L,26.02.2018,M
RB15948027,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQB5100-DR000200,OLESTER QB510,,RB11,CM7005,0,KG,,Posted in FI,L,26.02.2018,M
RB15947713,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,15.02.2018,M
RB15947713,20,,RB_TW070,ZF2,"150,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CB8004,"2,000.00",KG,,Posted in FI,L,15.02.2018,M
RB15947713,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8002,0,KG,,Posted in FI,L,15.02.2018,M
RB15947713,32,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8003,0,KG,,Posted in FI,L,15.02.2018,M
RB15947713,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CM7011,0,KG,,Posted in FI,L,15.02.2018,M
RB15947712,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,15.02.2018,M
RB15947426,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CA8003,0,KG,,Posted in FI,L,08.02.2018,M
RB15947426,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8002,0,KG,,Posted in FI,L,08.02.2018,M
RB15947314,70,,RB_SW027,ZF2,"24,400.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFC20700-DR000200,ALMATEX C207,,RB11,CB8002,200,KG,,Posted in FI,L,06.02.2018,M
RB15947304,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH210T-DR000200,ALMATEX KH210(T),,RB11,CM7003,0,KG,,Posted in FI,L,06.02.2018,M
RB15947304,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH113T-DR000200,ALMATEX KH113(T),,RB11,CJ7002,0,KG,,Posted in FI,L,06.02.2018,M
RB15947304,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CM7006,0,KG,,Posted in FI,L,06.02.2018,M
RB15947304,41,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CM7012,0,KG,,Posted in FI,L,06.02.2018,M
RB15947304,42,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CA8001,0,KG,,Posted in FI,L,06.02.2018,M
RB15947169,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR225000-DR000200,U-VAN 225,,RB11,CM7014,0,KG,,Posted in FI,L,02.02.2018,M
RB15947169,30,,RB_SW027,ZF2,"31,200.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR286000-DR000200,U-VAN 28-60,,RB11,CA8002,400,KG,,Posted in FI,L,02.02.2018,M
RB15947169,40,,RB_SW027,ZF2,"150,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CA8002,"2,000.00",KG,,Posted in FI,L,02.02.2018,M
RB15947169,51,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8001,0,KG,,Posted in FI,L,02.02.2018,M
RB15947169,52,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8002,0,KG,,Posted in FI,L,02.02.2018,M
RB15947169,61,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFC20100-DR000200,ALMATEX C201,,RB11,CM7010,0,KG,,Posted in FI,L,02.02.2018,M
RB15947169,62,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFC20100-DR000200,ALMATEX C201,,RB11,CA8001,0,KG,,Posted in FI,L,02.02.2018,M
RB15946672,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CL7007,0,KG,,Posted in FI,L,22.01.2018,M
RB15946672,12,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CA8001,0,KG,,Posted in FI,L,22.01.2018,M
RB15946672,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CM7049,0,KG,,Posted in FI,L,22.01.2018,M
RB15946672,22,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CM7050,0,KG,,Posted in FI,L,22.01.2018,M
RB15946672,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CA8001,0,KG,,Posted in FI,L,22.01.2018,M
RB15946400,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH210T-DR000200,ALMATEX KH210(T),,RB11,CH7002,0,KG,,Posted in FI,L,15.01.2018,M
RB15946400,12,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH210T-DR000200,ALMATEX KH210(T),,RB11,CM7003,0,KG,,Posted in FI,L,15.01.2018,M
RB15946400,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFKH113T-DR000200,ALMATEX KH113(T),,RB11,CJ7002,0,KG,,Posted in FI,L,15.01.2018,M
RB15946400,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CL7005,0,KG,,Posted in FI,L,15.01.2018,M
RB15946301,11,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CM7049,0,KG,,Posted in FI,L,11.01.2018,M
RB15946301,21,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CM7028,0,KG,,Posted in FI,L,11.01.2018,M
RB15946301,31,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFC20100-DR000200,ALMATEX C201,,RB11,CM7009,0,KG,,Posted in FI,L,11.01.2018,M
RB15946301,32,,RB_SW027,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFC20100-DR000200,ALMATEX C201,,RB11,CM7010,0,KG,,Posted in FI,L,11.01.2018,M
RB15946067,10,,RB_TW070,ZF2,"79,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR20SE65-DR000200,U-VAN 20SE65,,RB11,CL7007,"1,000.00",KG,,Posted in FI,L,05.01.2018,M
RB15946067,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR225000-DR000200,U-VAN 225,,RB11,CM7014,0,KG,,Posted in FI,L,05.01.2018,M
RB15946067,30,,RB_TW070,ZF2,"31,200.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR286000-DR000200,U-VAN 28-60,,RB11,CM7049,400,KG,,Posted in FI,L,05.01.2018,M
RB15946067,40,,RB_TW070,ZF2,"150,000.00",THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CM7048,"2,000.00",KG,,Posted in FI,L,05.01.2018,M
RB15946067,51,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CM7027,0,KG,,Posted in FI,L,05.01.2018,M
RB15946067,61,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CL7010,0,KG,,Posted in FI,L,05.01.2018,M
RB15946067,62,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENRMB20T0-DR000200,U-VAN MB20T,,RB11,CM7011,0,KG,,Posted in FI,L,05.01.2018,M
RB15946067,71,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQB5100-DR000200,OLESTER QB510,,RB11,CL7004,0,KG,,Posted in FI,L,05.01.2018,M
RB15945966,11,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR48B000-DR000200,U-VAN 48B,,RB11,CM7048,0,KG,,Posted in FI,L,03.01.2018,M
RB15945966,21,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENR925T70-DR000200,U-VAN 925T-70,,RB11,CM7027,0,KG,,Posted in FI,L,03.01.2018,M
RB15945966,31,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQ17090-DR000200,OLESTER Q1709,,RB11,CL7005,0,KG,,Posted in FI,L,03.01.2018,M
RB15945966,41,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENFB303T0-DR000200,ALMATEX B303T,,RB11,CL7011,0,KG,,Posted in FI,L,03.01.2018,M
RB15945966,51,,RB_TW070,ZF2,0,THB,RB00,11,TH,,,BG00013661,บริษัท สีไทยกันไซเพ้นท์ จำกัด,52852,ENJQC418H-DR000200,OLESTER QC418HT,,RB11,CM7025,0,KG,,Posted in FI,L,03.01.2018,M
