Sales office's Description,Invoice No.,Invoice Line Item No.,Invoice Date,Material,Material Description,Quantity,UOM,Sales Order No.,Sales Order  Item No.,Sales Order Type,Customer purchase order number,Payment Terms,Sold-to Party,Sold-to Name,Ship-to Party,Ship-to Name,Bill-to Party,Bill-to Name,Payer,Payer Name,Sales Rep,Sales Rep Name
UU,RB15949697,30,05-04-18,UGMPM2000-DR000250,WANNATE PM-200,"5,000.000",KG,1000145985,30,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949698,10,05-04-18,UGPRG1489-BLK01000,THAMOL RG-1489,"-4,000.000",KG,1000145985,10,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949698,20,05-04-18,UGPCYCLO2-DR000148,CYCLOPENTANE,-592.000,KG,1000145985,20,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949698,30,05-04-18,UGMPM2000-DR000250,WANNATE PM-200,"-5,000.000",KG,1000145985,30,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949699,10,05-04-18,UGPRG1489-BLK01000,THAMOL RG-1489,"4,000.000",KG,1000145985,10,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949699,20,05-04-18,UGPCYCLO2-DR000148,CYCLOPENTANE,592.000,KG,1000145985,20,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949699,30,05-04-18,UGMPM2000-DR000250,WANNATE PM-200,"5,000.000",KG,1000145985,30,ZGOR,2201806862,Z060,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949700,10,05-04-18,UGPPE7020-DR000200,THAMOL PE-702,400.000,KG,1000147294,10,ZGOR,4402005755,Z030,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949700,20,05-04-18,UGMCM200K-DR000250,COSMONATE M-200,500.000,KG,1000147294,20,ZGOR,4402005755,Z030,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,BG00013994,บริษัท สยามซานิทารีแวร์อินดัสทรี จำ,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949701,10,05-04-18,UGMMC460K-DR000250,COSMONATE MC-460,"2,000.000",KG,1000147334,10,ZGOR,HW-M184001/3,Z075,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949701,20,05-04-18,UGPS1113H-DR000200,THAMOL SK-1113H,"1,600.000",KG,1000147334,20,ZGOR,HW-M184001/3,Z075,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,SG00000079,MR.PHASAKORN C.
UU,RB15949702,10,05-04-18,UGMMC8500-DR000230,COSMONATE MC-85,460.000,KG,1000147956,10,ZGOR,PO180403-010,Z060,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014015,บริษัท เอส ที บี เท็กซ์ไทล์ อินดัสต,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949702,20,05-04-18,UGPMP2164-DR000200,MP-2164(D),600.000,KG,1000147956,20,ZGOR,PO180403-010,Z060,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014015,บริษัท เอส ที บี เท็กซ์ไทล์ อินดัสต,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949703,10,05-04-18,UGMCOSPHK-DR000225,COSMONATE-PH,900.000,KG,1000147561,10,ZGOR,PO20180300263,Z030,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949704,10,05-04-18,UGMMC120K-DR000250,COSMONATE MC-120,500.000,KG,1000148042,10,ZGOR,18L04229,M131,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949704,20,05-04-18,UGPHR1449-DR000200,THAMOL HR-1449,400.000,KG,1000148042,20,ZGOR,18L04229,M131,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย จำกัด,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949705,10,05-04-18,UGMPM2000-DR000250,WANNATE PM-200,"10,000.000",KG,1000147210,10,ZGOR,R3784200,Z060,BG00013985,HITACHI CONSUMER PRODUCTS,BG00013985,HITACHI CONSUMER PRODUCTS,BG00013985,HITACHI CONSUMER PRODUCTS,BG00013985,HITACHI CONSUMER PRODUCTS,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949706,10,05-04-18,UGMTAK600-DR000220,TAKENATE 600,440.000,KG,1000147256,10,ZGOR,4508861390,Z120,BG00014069,บริษัท สยามเคมีคอลอินดัสตรี้ จำกัด,BG00014069,บริษัท สยามเคมีคอลอินดัสตรี้ จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000054,MS. AUSANEE  S.
UU,RB15949707,10,05-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"7,000.000",KG,1000148050,10,ZGOR,450205136,Z060,BG00014165,"SUZUKI MOTOR (THAILAND) CO.,LTD.",BG00022627,SENKO LOGISTICS DISTRIBUTION,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15949708,10,05-04-18,UGTCOST80-DR000250,COSMONATE T-80,"1,250.000",KG,1000148076,10,ZGOR,61-0097,M331,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,SG00000079,MR.PHASAKORN C.
IR,RB15949709,10,05-04-18,RKVBW3006-DR000100,BONDWOOD-3006,300.000,KG,1000148026,10,ZGOR,PO61030453,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15949709,21,05-04-18,RKOSUNFX0-KY000200,SUNSOFTER FX,40.000,KG,1000148026,20,ZGOR,PO61030453,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15949709,22,05-04-18,RKOSUNFX0-KY000200,SUNSOFTER FX,20.000,KG,1000148026,20,ZGOR,PO61030453,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15949710,10,05-04-18,ERABW5600-KY000036,STRUCT BOND BW-5600,936.000,KG,1000148025,10,ZGOR,PO61030452,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15949710,20,05-04-18,UGMCM200R-KY000054,COSMONATE M-200,140.400,KG,1000148025,20,ZGOR,PO61030452,Z060,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,BG00013195,บริษัท โพเดียม โฮลดิ้ง กรุ๊ป จำกัด,SG00000028,MR. PRAMOTE R.
UU,RB15949711,10,05-04-18,UGMCOSPHK-DR000225,COSMONATE-PH,450.000,KG,1000148158,10,ZGOR,PO20180400068,Z030,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,BG00013992,บริษัท โยโกฮามา รับเบอร์,SG00000056,MR. KEAITTICHAI  A.
IR,RB15949712,10,05-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,400.000,KG,1000147606,10,ZGOR,4500041302,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949713,30,05-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,"1,200.000",KG,1000147648,30,ZGOR,4500041237,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949714,20,05-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,"2,400.000",KG,1000148023,20,ZGOR,4500041077,Z060,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (ม,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949715,10,05-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,800.000,KG,1000147789,10,ZGOR,4018005162,Z030,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,SG00000043,MR. VISIT R. (IT)
IR,RB15949716,30,05-04-18,RKBB610CT-PB000120,PROMINATE BMST-610CT,400.000,KG,1000147093,30,ZGOR,4018004887,Z030,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,BG00022559,บริษัท วิเชียรไดนามิคอินดัสตรี จำกั,SG00000043,MR. VISIT R. (IT)
UU,RB15949717,10,05-04-18,1-DR B DENT / U,EMPTY DRUM B(DENT),60,EA,1000148178,10,ZGOR,'-,Z000,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,SG00000059,URETHANE Dept.
UU,RB15949717,20,05-04-18,1-DR C DENT / U,EMPTY DRUM C (DENT),140,EA,1000148178,20,ZGOR,'-,Z000,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,BG00012082,ห้างหุ้นส่วนจำกัด ภูริทัต โปรดัคส์,SG00000059,URETHANE Dept.
IR,RB15949718,20,05-04-18,ESAH6653P-DR000200,ESTAR H6653PT,"2,600.000",KG,1000147153,20,ZGOR,PO6103047,Z060,BG00012889,บริษัท เจริญวัฒนา ไฟเบอร์ แอนด์,BG00012889,บริษัท เจริญวัฒนา ไฟเบอร์ แอนด์,BG00012889,บริษัท เจริญวัฒนา ไฟเบอร์ แอนด์,BG00012889,บริษัท เจริญวัฒนา ไฟเบอร์ แอนด์,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949719,20,05-04-18,ENRM63T00-DR000200,U-VAN M63T,600.000,KG,1000147675,20,ZGOR,4000001461,Z120,BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,BG00013085,LAEM CHABANG,BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,BG00013084,บริษัท ไทยดีเอนทีเพนท์ จำกัด,SG00000038,MR. NUT P.
IR,RB15949720,10,05-04-18,UGGTP9530-CN000180,TAKELAC PP9530,"4,500.000",KG,1000147774,10,ZGOR,CPO1804-007,Z060,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013474,G.D.C.- STAR FLEX,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,SG00000075,MR. THAPANUT P.
IR,RB15949720,20,05-04-18,UGGI93000-CN000180,TAKENATE I9300,"4,500.000",KG,1000147774,20,ZGOR,CPO1804-007,Z060,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013474,G.D.C.- STAR FLEX,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,BG00013472,บริษัท จี.ดี.ซี. แกรนด์ ไดมอนด์ จำก,SG00000075,MR. THAPANUT P.
UU,RB15949721,10,05-04-18,UGTCOTM20-DR000250,COSMONATE TM-20,"1,000.000",KG,1000148043,10,ZGOR,460389333,Z090,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15949721,20,05-04-18,UGPBK009A-BLK01000,BACK-009-A,"1,000.000",KG,1000148043,20,ZGOR,460389333,Z090,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15949721,30,05-04-18,UGPVB443A-BLK01000,VB-443-A,"1,000.000",KG,1000148043,30,ZGOR,460389333,Z090,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15949721,40,05-04-18,UGPH1015A-BLK01000,HARD-1015-A,"1,000.000",KG,1000148043,40,ZGOR,460389333,Z090,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00014072,บริษัท โตโยต้า โบโชกุ เกตเวย์,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกัด,SG00000055,MR. WICHANCHAI  S.
UU,RB15949722,10,05-04-18,UGPEPR140-DR000220,EPOMIK R140,"4,400.000",KG,1000148120,10,ZGOR,2018-04-077,Z090,BG00022936,บริษัท สยาม อินโนเคม จำกัด,BG00022950,บริษัท สยาม อินโนเคม จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,SG00000056,MR. KEAITTICHAI  A.
UU,RB15949723,10,04-04-18,UGPRG1489-BLK02500,THAMOL RG-1489,"7,500.000",KG,1000144795,10,ZGOR,R426997,M231,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,SG00000079,MR.PHASAKORN C.
IR,RB15949724,10,06-04-18,RKA950900-BLK01000,ACRYLAX-9509,"10,000.000",KG,1000148161,10,ZGOR,'-,Z090,BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,SG00000030,MR. VISIT R.
IR,RB15949725,10,06-04-18,ENFL90900-DR000200,ALMATEX L9090,600.000,KG,1000148142,10,ZGOR,PO6104-012,Z090,BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไทย) จ,BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไทย) จ,BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไทย) จ,BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไทย) จ,SG00000038,MR. NUT P.
IR,RB15949726,10,06-04-18,ESA610PTR-DR000210,POLYMAL 610PT,"2,100.000",KG,1000148045,10,ZGOR,'-,Z090,BG00013017,บริษัท รักษ์วานิช (1992) จำกัด,BG00013019,RUGSVANICH S' WAREHOUSE,BG00013017,บริษัท รักษ์วานิช (1992) จำกัด,BG00013017,บริษัท รักษ์วานิช (1992) จำกัด,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949727,10,06-04-18,ESA610PTR-DR000210,POLYMAL 610PT,420.000,KG,1000148011,10,ZGOR,18000857/OP,Z090,BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกัด (มห,BG00013006,อ.กบินทร์บุรี จ.ปราจีนบุรี,BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกัด (มห,BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกัด (มห,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949728,10,06-04-18,ESA610PTR-DR000210,POLYMAL 610PT,420.000,KG,1000147175,10,ZGOR,18000771/OP,Z090,BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกัด (มห,BG00013006,อ.กบินทร์บุรี จ.ปราจีนบุรี,BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกัด (มห,BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกัด (มห,SG00000040,MS. SUTINA CHONLACHIT
IR,RB15949729,10,06-04-18,ERABW5600-BLK01000,STRUCT BOND BW-5600,"1,000.000",KG,1000148179,10,ZGOR,PO0610075,Z060,BG00013039,บริษัท สามชัยพนา จำกัด,BG00013039,บริษัท สามชัยพนา จำกัด,BG00013039,บริษัท สามชัยพนา จำกัด,BG00013039,บริษัท สามชัยพนา จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15949730,10,06-04-18,RKVV221G0-DR000100,VINYLAX-221G,"1,500.000",KG,1000148223,10,ZGOR,RMC6100529,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
IR,RB15949731,10,06-04-18,RKVV22100-DR000100,VINYLAX-221,"1,000.000",KG,1000148222,10,ZGOR,RMC6100528,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
IR,RB15949732,10,06-04-18,RKVBW1001-DR000100,BONDWOOD-1001,"1,000.000",KG,1000148221,10,ZGOR,RMC6100527,Z120,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,BG00013073,บริษัท ไท-โย เคมีคอล อินดัสตรี้ จำก,SG00000028,MR. PRAMOTE R.
IR,RB15949733,10,06-04-18,ENJQ266T0-DR000200,OLESTER Q266T,400.000,KG,1000148228,10,ZGOR,6104-021,Z120,BG00013110,บริษัท ไทยวาชิน จำกัด,BG00013110,บริษัท ไทยวาชิน จำกัด,BG00013110,บริษัท ไทยวาชิน จำกัด,BG00013110,บริษัท ไทยวาชิน จำกัด,SG00000048,MR. NUT P. (IT)
IR,RB15949734,10,06-04-18,RKVBW1001-DR000100,BONDWOOD-1001,"1,000.000",KG,1000148227,10,ZGOR,P180413,Z000,BG00013331,บริษัท เคมีเมท จำกัด,BG00013350,หจก.ไม้ไทยพานิช(ลี้ฮะจักขนส่ง),BG00013331,บริษัท เคมีเมท จำกัด,BG00013331,บริษัท เคมีเมท จำกัด,SG00000028,MR. PRAMOTE R.
IR,RB15949735,10,06-04-18,ENJQ193X0-DR000200,OLESTER Q193X,"1,000.000",KG,1000147762,10,ZGOR,6100242,Z090,BG00012887,บริษัท บูเคมี อินดัสตรี จำกัด,BG00012887,บริษัท บูเคมี อินดัสตรี จำกัด,BG00012887,บริษัท บูเคมี อินดัสตรี จำกัด,BG00012887,บริษัท บูเคมี อินดัสตรี จำกัด,SG00000036,MR. SONGTHAM C.
IR,RB15949736,20,06-04-18,RKUT30500-DR000100,U-RAMIN T-305,200.000,KG,1000148211,20,ZGOR,PO6104-0012,Z000,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,SG00000043,MR. VISIT R. (IT)
IR,RB15949736,30,06-04-18,RKUT37HC0-DR000100,U-RAMIN T-37HC,400.000,KG,1000148211,30,ZGOR,PO6104-0012,Z000,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,BG00012876,บริษัท บุญช่วยอุตสาหกรรม จำกัด,SG00000043,MR. VISIT R. (IT)
UU,RB15949737,20,06-04-18,UGMCOSMOH-DR000250,COSMONATE-H,"6,750.000",KG,1000144772,20,ZGOR,R419918,M231,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,SG00000079,MR.PHASAKORN C.
UU,RB15949738,20,06-04-18,UGMCOSMOH-DR000250,COSMONATE-H,"3,000.000",KG,1000147156,20,ZGOR,RM42689,M231,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,BG00013989,TOSHIBA CONSUMER PRODUCTS,SG00000079,MR.PHASAKORN C.
UU,RB15949739,10,05-04-18,UGTCOST80-DR000250,COSMONATE T-80,"-1,250.000",KG,6000003023,10,ZRE,046/18,Z120,BG00012081,บริษัท คลิมโก้ จำกัด,BG00013993,บริษัท คลิมโก้ จำกัด (คลังบางบอน),BG00012081,บริษัท คลิมโก้ จำกัด,BG00012081,บริษัท คลิมโก้ จำกัด,SG00000054,MS. AUSANEE  S.
